
2025/02/23 (15:41:36) | WARNING: Failed to join _runner thread on exit!

2025/02/23 (15:42:27) | ===> btop++ v.1.4.0
2025/02/23 (15:42:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (15:42:27) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (15:42:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (15:42:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (15:42:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (15:42:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (15:43:33) | ===> btop++ v.1.4.0
2025/02/23 (15:43:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (15:43:33) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (15:43:33) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (15:43:33) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (15:43:33) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (15:43:33) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (15:49:13) | ===> btop++ v.1.4.0
2025/02/23 (15:49:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (15:49:13) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (15:49:13) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (15:49:13) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (15:49:13) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (15:49:13) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (15:57:44) | ===> btop++ v.1.4.0
2025/02/23 (15:57:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (15:57:44) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (15:57:44) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (15:57:44) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (15:57:44) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (15:57:44) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (18:31:51) | ===> btop++ v.1.4.0
2025/02/23 (18:31:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (18:31:51) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (18:31:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (18:31:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (18:31:51) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (18:31:51) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (18:36:01) | ===> btop++ v.1.4.0
2025/02/23 (18:36:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (18:36:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (18:36:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (18:36:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (18:36:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (18:36:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (18:36:23) | ===> btop++ v.1.4.0
2025/02/23 (18:36:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (18:36:23) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (18:36:23) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (18:36:23) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (18:36:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (18:36:23) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (19:46:08) | ===> btop++ v.1.4.0
2025/02/23 (19:46:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (19:46:08) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (19:46:08) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (19:46:08) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (19:46:08) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (19:46:08) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (19:46:59) | ===> btop++ v.1.4.0
2025/02/23 (19:46:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (19:46:59) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (19:46:59) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (19:46:59) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (19:46:59) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (19:46:59) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/02/23 (19:47:05) | WARNING: Failed to join _runner thread on exit!

2025/02/23 (19:50:02) | ===> btop++ v.1.4.0
2025/02/23 (19:50:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (19:50:02) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (19:50:02) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (19:50:02) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (19:50:02) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (19:50:02) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (19:52:10) | ===> btop++ v.1.4.0
2025/02/23 (19:52:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (19:52:10) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (19:52:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (19:52:10) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (19:52:10) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (19:52:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (20:09:52) | ===> btop++ v.1.4.0
2025/02/23 (20:09:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (20:09:52) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/23 (20:09:52) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (20:09:52) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/23 (20:09:52) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/23 (20:09:52) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/24 (19:19:37) | ===> btop++ v.1.4.0
2025/02/24 (19:19:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/24 (19:19:37) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/24 (19:19:37) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/24 (19:19:37) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/24 (19:19:37) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/24 (19:19:37) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/26 (14:54:06) | ===> btop++ v.1.4.0
2025/02/26 (14:54:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/26 (14:54:06) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/26 (14:54:06) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/26 (14:54:06) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/26 (14:54:06) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/26 (14:54:06) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/26 (23:28:11) | ===> btop++ v.1.4.0
2025/02/26 (23:28:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/26 (23:28:11) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/26 (23:28:11) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/26 (23:28:11) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/26 (23:28:11) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/26 (23:28:11) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/27 (12:13:01) | ===> btop++ v.1.4.0
2025/02/27 (12:13:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/27 (12:13:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/27 (12:13:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/27 (12:13:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/27 (12:13:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/27 (12:13:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/27 (16:04:42) | ===> btop++ v.1.4.0
2025/02/27 (16:04:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/27 (16:04:42) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/27 (16:04:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/27 (16:04:42) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/27 (16:04:42) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/27 (16:04:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/28 (01:57:09) | ===> btop++ v.1.4.0
2025/02/28 (01:57:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/28 (01:57:09) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/28 (01:57:09) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/28 (01:57:09) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/28 (01:57:09) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/28 (01:57:09) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/01 (15:06:49) | ===> btop++ v.1.4.0
2025/03/01 (15:06:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/01 (15:06:49) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/01 (15:06:49) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/01 (15:06:49) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/01 (15:06:49) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/01 (15:06:49) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/01 (21:36:38) | ===> btop++ v.1.4.0
2025/03/01 (21:36:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/01 (21:36:38) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/01 (21:36:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/01 (21:36:38) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/01 (21:36:38) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/01 (21:36:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/01 (23:58:19) | ===> btop++ v.1.4.0
2025/03/01 (23:58:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/01 (23:58:19) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/01 (23:58:19) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/01 (23:58:19) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/01 (23:58:19) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/01 (23:58:19) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/02 (00:00:10) | WARNING: Failed to join _runner thread on exit!

2025/03/02 (21:52:38) | ===> btop++ v.1.4.0
2025/03/02 (21:52:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (21:52:38) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (21:52:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (21:52:38) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (21:52:38) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (21:52:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/02 (21:57:51) | ===> btop++ v.1.4.0
2025/03/02 (21:57:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (21:57:51) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (21:57:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (21:57:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (21:57:51) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (21:57:51) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/02 (21:58:42) | WARNING: Failed to join _runner thread on exit!

2025/03/02 (21:59:05) | ===> btop++ v.1.4.0
2025/03/02 (21:59:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (21:59:05) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (21:59:05) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (21:59:05) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (21:59:05) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (21:59:05) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/02 (21:59:36) | WARNING: Failed to join _runner thread on exit!

2025/03/02 (22:01:56) | ===> btop++ v.1.4.0
2025/03/02 (22:01:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (22:01:56) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (22:01:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (22:01:56) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (22:01:56) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (22:01:56) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/02 (22:02:04) | WARNING: Failed to join _runner thread on exit!

2025/03/02 (22:03:55) | ===> btop++ v.1.4.0
2025/03/02 (22:03:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (22:03:55) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (22:03:55) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (22:03:55) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (22:03:55) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (22:03:55) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/02 (22:04:20) | ===> btop++ v.1.4.0
2025/03/02 (22:04:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (22:04:20) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (22:04:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (22:04:20) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (22:04:20) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (22:04:20) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/02 (22:04:29) | WARNING: Failed to join _runner thread on exit!

2025/03/02 (22:05:10) | ===> btop++ v.1.4.0
2025/03/02 (22:05:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (22:05:10) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (22:05:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (22:05:10) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (22:05:10) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (22:05:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/02 (22:05:22) | ===> btop++ v.1.4.0
2025/03/02 (22:05:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/02 (22:05:22) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/02 (22:05:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/02 (22:05:22) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/02 (22:05:22) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/02 (22:05:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/03 (17:29:54) | ===> btop++ v.1.4.0
2025/03/03 (17:29:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/03 (17:29:54) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/03 (17:29:54) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/03 (17:29:54) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/03 (17:29:54) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/03 (17:29:54) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/03 (20:44:00) | ===> btop++ v.1.4.0
2025/03/03 (20:44:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/03 (20:44:00) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/03 (20:44:00) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/03 (20:44:00) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/03 (20:44:00) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/03 (20:44:00) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/03 (22:36:40) | ===> btop++ v.1.4.0
2025/03/03 (22:36:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/03 (22:36:40) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/03 (22:36:40) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/03 (22:36:40) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/03 (22:36:40) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/03 (22:36:40) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/03 (22:42:59) | ===> btop++ v.1.4.0
2025/03/03 (22:42:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/03 (22:42:59) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/03 (22:42:59) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/03 (22:42:59) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/03 (22:42:59) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/03 (22:42:59) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/04 (13:58:11) | ===> btop++ v.1.4.0
2025/03/04 (13:58:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/04 (13:58:12) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/04 (13:58:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/04 (13:58:12) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/04 (13:58:12) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/04 (13:58:12) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/04 (14:02:01) | ===> btop++ v.1.4.0
2025/03/04 (14:02:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/04 (14:02:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/04 (14:02:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/04 (14:02:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/04 (14:02:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/04 (14:02:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/04 (19:56:09) | ===> btop++ v.1.4.0
2025/03/04 (19:56:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/04 (19:56:10) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/04 (19:56:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/04 (19:56:10) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/04 (19:56:10) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/04 (19:56:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/06 (10:36:09) | ===> btop++ v.1.4.0
2025/03/06 (10:36:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (10:36:09) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/06 (10:36:09) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/06 (10:36:09) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/06 (10:36:09) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/06 (10:36:09) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/06 (10:36:27) | ===> btop++ v.1.4.0
2025/03/06 (10:36:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (10:36:27) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/06 (10:36:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/06 (10:36:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/06 (10:36:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/06 (10:36:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/06 (10:38:38) | ===> btop++ v.1.4.0
2025/03/06 (10:38:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (10:38:38) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/06 (10:38:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/06 (10:38:38) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/06 (10:38:38) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/06 (10:38:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/11 (14:24:36) | ===> btop++ v.1.4.0
2025/03/11 (14:24:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/11 (14:24:36) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/11 (14:24:36) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/11 (14:24:36) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/11 (14:24:36) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/11 (14:24:36) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/12 (13:17:36) | ===> btop++ v.1.4.0
2025/03/12 (13:17:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/12 (13:17:36) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/12 (13:17:36) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/12 (13:17:36) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/12 (13:17:36) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/12 (13:17:36) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/13 (20:55:32) | ===> btop++ v.1.4.0
2025/03/13 (20:55:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/13 (20:55:32) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/13 (20:55:32) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/13 (20:55:32) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/13 (20:55:32) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/13 (20:55:32) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/13 (20:59:46) | WARNING: Failed to join _runner thread on exit!

2025/03/13 (20:59:52) | ===> btop++ v.1.4.0
2025/03/13 (20:59:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/13 (20:59:52) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/13 (20:59:52) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/13 (20:59:52) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/13 (20:59:52) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/13 (20:59:52) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/15 (15:29:51) | ===> btop++ v.1.4.0
2025/03/15 (15:29:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/15 (15:29:51) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/15 (15:29:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/15 (15:29:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/15 (15:29:51) | WARNING: ROCm SMI: Failed to get GPU power usage
